sample_id,split,label,category,type,change_type,description,longitude,latitude,zoom,t0_start,t0_end,t1_start,t1_end,t0_path,t1_path,t0_shape,t1_shape
mining_501,test,1,mining_emergence,positive,mining,Mining site emerged,-55.313822,-9.9339575,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_501_t0.npy,test/images/mining_501_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_472,test,1,mining_emergence,positive,mining,Mining site emerged,-60.4269065,7.344967,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_472_t0.npy,test/images/mining_472_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2101,test,1,mining_emergence,positive,mining,Mining site emerged,-77.22891583899057,0.112622638206002,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2101_t0.npy,test/images/mining_2101_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2164,test,1,mining_emergence,positive,mining,Mining site emerged,-65.57306250679609,-15.473133312783371,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2164_t0.npy,test/images/mining_2164_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_164,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.72956743571218,-1.596896278673066,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_164_t0.npy,test/images/human_164_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1481,test,1,mining_emergence,positive,mining,Mining site emerged,-63.54872295633356,6.392508241515902,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_1481_t0.npy,test/images/mining_1481_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1892,test,1,mining_emergence,positive,mining,Mining site emerged,-62.05967354975567,4.142427066937339,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1892_t0.npy,test/images/mining_1892_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_322,test,1,mining_emergence,positive,mining,Mining site emerged,-57.283963,-6.106449,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_322_t0.npy,test/images/mining_322_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_55,test,1,mining_emergence,positive,mining,Mining site emerged,-62.336228568102925,4.75486519543134,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_55_t0.npy,test/images/mining_55_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_634,test,1,mining_emergence,positive,mining,Mining site emerged,-65.3433595,-10.0626735,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_634_t0.npy,test/images/mining_634_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_208,test,0,natural_change,negative,natural,Natural change,-68.12265071737127,4.844111008582234,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_208_t0.npy,test/images/natural_208_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_326,test,1,mining_emergence,positive,mining,Mining site emerged,-61.6714345,6.5854725,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_326_t0.npy,test/images/mining_326_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_72,test,0,natural_change,negative,natural,Natural change,-54.27413415758799,3.911985202605909,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_72_t0.npy,test/images/natural_72_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2367,test,1,mining_emergence,positive,mining,Mining site emerged,-66.79915514551799,3.681742327751156,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_2367_t0.npy,test/images/mining_2367_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_287,test,0,natural_change,negative,natural,Natural change,-55.001872186071445,4.693610683176894,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_287_t0.npy,test/images/natural_287_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_931,test,1,mining_emergence,positive,mining,Mining site emerged,-56.42423575018601,-6.657825416675721,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_931_t0.npy,test/images/mining_931_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_423,test,1,mining_emergence,positive,mining,Mining site emerged,-56.24428791664047,-6.721804749743139,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_423_t0.npy,test/images/mining_423_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_334,test,0,natural_change,negative,natural,Natural change,-54.903566618858285,4.62772290697148,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_334_t0.npy,test/images/natural_334_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_681,test,1,mining_emergence,positive,mining,Mining site emerged,-56.187480666915114,-6.714296666419075,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_681_t0.npy,test/images/mining_681_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_497,test,0,natural_change,negative,natural,Natural change,-72.3581461875335,-11.705864228575841,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_497_t0.npy,test/images/natural_497_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2207,test,1,mining_emergence,positive,mining,Mining site emerged,-68.06917595069773,-15.3909592585125,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_2207_t0.npy,test/images/mining_2207_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_251,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-47.538453152817695,-3.199675325000488,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_251_t0.npy,test/images/human_251_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_221,test,1,mining_emergence,positive,mining,Mining site emerged,-60.70254224917612,7.187923583214217,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_221_t0.npy,test/images/mining_221_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1455,test,1,mining_emergence,positive,mining,Mining site emerged,-60.547308956926955,7.860428499799866,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_1455_t0.npy,test/images/mining_1455_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1635,test,1,mining_emergence,positive,mining,Mining site emerged,-77.23425284230129,-0.27087404872834,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_1635_t0.npy,test/images/mining_1635_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_504,test,0,natural_change,negative,natural,Natural change,-75.37743714034197,1.492330206801736,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_504_t0.npy,test/images/natural_504_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1424,test,1,mining_emergence,positive,mining,Mining site emerged,-63.46173161055787,6.340989070617428,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1424_t0.npy,test/images/mining_1424_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_344,test,0,natural_change,negative,natural,Natural change,-46.29442984613685,-4.018959479140812,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_344_t0.npy,test/images/natural_344_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2168,test,1,mining_emergence,positive,mining,Mining site emerged,-67.62946865202115,-15.403869631670105,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2168_t0.npy,test/images/mining_2168_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2044,test,1,mining_emergence,positive,mining,Mining site emerged,-78.48388502445353,-3.478256942992726,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_2044_t0.npy,test/images/mining_2044_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1175,test,1,mining_emergence,positive,mining,Mining site emerged,-61.89119549999999,4.2537815,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1175_t0.npy,test/images/mining_1175_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_283,test,1,mining_emergence,positive,mining,Mining site emerged,-50.9880265,-7.825982,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_283_t0.npy,test/images/mining_283_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1576,test,1,mining_emergence,positive,mining,Mining site emerged,-77.17831402505796,-0.428916418458742,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_1576_t0.npy,test/images/mining_1576_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_473,test,1,mining_emergence,positive,mining,Mining site emerged,-61.46670333278241,6.156427833881571,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_473_t0.npy,test/images/mining_473_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_510,test,1,mining_emergence,positive,mining,Mining site emerged,-55.09903716641924,5.025957833083786,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_510_t0.npy,test/images/mining_510_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_376,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-56.58376054111756,-16.117146396838983,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_376_t0.npy,test/images/human_376_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_386,test,1,mining_emergence,positive,mining,Mining site emerged,-70.43242024907786,-12.68817741817733,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_386_t0.npy,test/images/mining_386_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_212,test,0,natural_change,negative,natural,Natural change,-54.09857250920043,3.747506915589392,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_212_t0.npy,test/images/natural_212_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_280,test,1,mining_emergence,positive,mining,Mining site emerged,-54.54416924944047,4.387616083642865,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_280_t0.npy,test/images/mining_280_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_239,test,1,mining_emergence,positive,mining,Mining site emerged,-55.57376974963618,4.91592958359028,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_239_t0.npy,test/images/mining_239_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_512,test,0,natural_change,negative,natural,Natural change,-75.38955877373917,1.50270148566177,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_512_t0.npy,test/images/natural_512_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_542,test,1,mining_emergence,positive,mining,Mining site emerged,-57.343359,-6.5467765,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_542_t0.npy,test/images/mining_542_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1129,test,1,mining_emergence,positive,mining,Mining site emerged,-61.496654,4.7115115,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1129_t0.npy,test/images/mining_1129_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_395,test,1,mining_emergence,positive,mining,Mining site emerged,-54.812302,4.5873355,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_395_t0.npy,test/images/mining_395_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_411,test,0,natural_change,negative,natural,Natural change,-74.61754153923884,-7.166784880916114,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_411_t0.npy,test/images/natural_411_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_168,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.723607090079575,-1.606337466155117,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_168_t0.npy,test/images/human_168_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_524,test,0,natural_change,negative,natural,Natural change,-75.36724186771767,1.493146826008403,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_524_t0.npy,test/images/natural_524_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2262,test,1,mining_emergence,positive,mining,Mining site emerged,-69.97302421192664,-12.755259539638978,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2262_t0.npy,test/images/mining_2262_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_480,test,0,natural_change,negative,natural,Natural change,-72.40368685950031,-11.678145444875858,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_480_t0.npy,test/images/natural_480_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_139,test,0,natural_change,negative,natural,Natural change,-73.18414184286611,-14.013608689869363,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_139_t0.npy,test/images/natural_139_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1328,test,1,mining_emergence,positive,mining,Mining site emerged,-65.418734,7.3836975,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_1328_t0.npy,test/images/mining_1328_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1717,test,1,mining_emergence,positive,mining,Mining site emerged,-77.26430858389335,-0.170571678583852,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1717_t0.npy,test/images/mining_1717_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_140,test,0,natural_change,negative,natural,Natural change,-77.23259776580618,-0.500240263928893,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_140_t0.npy,test/images/natural_140_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1008,test,1,mining_emergence,positive,mining,Mining site emerged,-55.21468625045257,5.005125416427973,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1008_t0.npy,test/images/mining_1008_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_365,test,1,mining_emergence,positive,mining,Mining site emerged,-55.1888995,5.0050545,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_365_t0.npy,test/images/mining_365_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_456,test,1,mining_emergence,positive,mining,Mining site emerged,-57.679853666897316,-6.56289683356334,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_456_t0.npy,test/images/mining_456_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2119,test,1,mining_emergence,positive,mining,Mining site emerged,-77.22825837361846,0.152926047818376,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2119_t0.npy,test/images/mining_2119_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_933,test,1,mining_emergence,positive,mining,Mining site emerged,-50.97623583354597,-7.809156833121335,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_933_t0.npy,test/images/mining_933_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_256,test,0,natural_change,negative,natural,Natural change,-49.07647930918466,-5.813456097776171,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_256_t0.npy,test/images/natural_256_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_389,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-56.02096356803791,-15.502273601273085,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_389_t0.npy,test/images/human_389_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_422,test,0,natural_change,negative,natural,Natural change,-74.58659375523635,-7.243098401049968,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_422_t0.npy,test/images/natural_422_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2181,test,1,mining_emergence,positive,mining,Mining site emerged,-67.6225883874704,-15.431382597948595,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_2181_t0.npy,test/images/mining_2181_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_96,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-47.88091031422769,-2.829506986479624,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_96_t0.npy,test/images/human_96_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_63,test,0,natural_change,negative,natural,Natural change,-67.31365854309874,6.313733088279852,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_63_t0.npy,test/images/natural_63_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_556,test,1,mining_emergence,positive,mining,Mining site emerged,-56.7555725835193,-7.622204750097326,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_556_t0.npy,test/images/mining_556_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_383,test,1,mining_emergence,positive,mining,Mining site emerged,-59.0915791673611,6.724972334021428,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_383_t0.npy,test/images/mining_383_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1240,test,1,mining_emergence,positive,mining,Mining site emerged,-61.4441,4.54929,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1240_t0.npy,test/images/mining_1240_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_405,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-47.74013732871867,-11.624523612873467,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_405_t0.npy,test/images/human_405_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_32,test,0,natural_change,negative,natural,Natural change,-62.51443073848447,5.252321792683612,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/natural_32_t0.npy,test/images/natural_32_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_170,test,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.62968753150921,-1.674332929172448,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/human_170_t0.npy,test/images/human_170_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_401,test,1,mining_emergence,positive,mining,Mining site emerged,-55.18172324907358,-10.108647582581618,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_401_t0.npy,test/images/mining_401_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_995,test,1,mining_emergence,positive,mining,Mining site emerged,-61.53018474953021,6.267839583376364,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_995_t0.npy,test/images/mining_995_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_177,test,1,mining_emergence,positive,mining,Mining site emerged,-54.668143667502314,4.002033165832272,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_177_t0.npy,test/images/mining_177_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_469,test,1,mining_emergence,positive,mining,Mining site emerged,-56.7652285,-7.1936235,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_469_t0.npy,test/images/mining_469_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_205,test,1,mining_emergence,positive,mining,Mining site emerged,-55.53325075038149,5.052943916427663,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_205_t0.npy,test/images/mining_205_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2079,test,1,mining_emergence,positive,mining,Mining site emerged,-78.74503900438825,-4.313711252941375,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_2079_t0.npy,test/images/mining_2079_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_953,test,1,mining_emergence,positive,mining,Mining site emerged,-69.97510441504724,-12.920089250623132,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,test/images/mining_953_t0.npy,test/images/mining_953_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_976,test,1,mining_emergence,positive,mining,Mining site emerged,-56.385771333687195,-7.294760667020975,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_976_t0.npy,test/images/mining_976_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1683,test,1,mining_emergence,positive,mining,Mining site emerged,-77.24696112465215,-0.123261165550479,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_1683_t0.npy,test/images/mining_1683_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_28,test,1,mining_emergence,positive,mining,Mining site emerged,-62.0283334974695,4.197847991275435,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,test/images/mining_28_t0.npy,test/images/mining_28_t1.npy,"(48, 48, 6)","(48, 48, 6)"
